import_id,first_name,last_name,display_name,normalized_name,sport,is_professional,is_nickname,alternate_names,needs_review
364,James,O'Shaughnessy,James O'Shaughnessy,james o'shaughnessy,Football,true,false,{},false
365,Leonard,Fournette,Leonard Fournette,leonard fournette,Football,true,false,{},false
366,D.J.,Chark,D.J. Chark,d.j. chark,Football,true,false,{},false
367,Connor,Barwin,Connor Barwin,connor barwin,Football,true,false,{},false
368,Janoris,Jenkins,Janoris Jenkins,janoris jenkins,Football,true,false,{},false
369,Alec,Ogletree,Alec Ogletree,alec ogletree,Football,true,false,{},false
370,Kareem,Martin,Kareem Martin,kareem martin,Football,true,false,{},false
371,Landon,Collins,Landon Collins,landon collins,Football,true,false,{},false
372,Eli,Apple,Eli Apple,eli apple,Football,true,false,{},false
373,B.J.,Goodson,B.J. Goodson,b.j. goodson,Football,true,false,{},false
374,Donte,Moncrief,Donte Moncrief,donte moncrief,Football,true,false,{},false
375,T.J.,Yeldon,T.J. Yeldon,t.j. yeldon,Football,true,false,{},false
376,Dede,Westbrook,Dede Westbrook,dede westbrook,Football,true,false,{},false
377,Keelan,Cole,Keelan Cole,keelan cole,Football,true,false,{},false
378,B.W.,Webb,B.W. Webb,b.w. webb,Football,true,false,{},false
379,Ray-Ray,Armstrong,Ray-Ray Armstrong,ray-ray armstrong,Football,true,false,{},false
380,Curtis,Riley,Curtis Riley,curtis riley,Football,true,false,{},false
381,Lorenzo,Carter,Lorenzo Carter,lorenzo carter,Football,true,false,{},false
382,Barry,Church,Barry Church,barry church,Football,true,false,{},false
383,Tashaun,Gipson,Tashaun Gipson,tashaun gipson,Football,true,false,{},false
384,D.J.,Hayden,D.J. Hayden,d.j. hayden,Football,true,false,{},false
385,Lerentee,McCray,Lerentee McCray,lerentee mccray,Football,true,false,{},false
386,A.J.,Bouye,A.J. Bouye,a.j. bouye,Football,true,false,{},false
387,Telvin,Smith,Telvin Smith,telvin smith,Football,true,false,{},false
388,Jalen,Ramsey,Jalen Ramsey,jalen ramsey,Football,true,false,{},false
389,Myles,Jack,Myles Jack,myles jack,Football,true,false,{},false
390,Eli,Manning,Eli Manning,eli manning,Football,true,false,{},false
391,Odell,Beckham,Odell Beckham Jr.,odell beckham jr.,Football,true,false,{},false
392,Cody,Latimer,Cody Latimer,cody latimer,Football,true,false,{},false
393,Sterling,Shepard,Sterling Shepard,sterling shepard,Football,true,false,{},false
394,Evan,Engram,Evan Engram,evan engram,Football,true,false,{},false
395,Wayne,Gallman,Wayne Gallman,wayne gallman,Football,true,false,{},false
396,Rhett,Ellison,Rhett Ellison,rhett ellison,Football,true,false,{},false
397,Tommy,Bohanon,Tommy Bohanon,tommy bohanon,Football,true,false,{},false
398,Saquon,Barkley,Saquon Barkley,saquon barkley,Football,true,false,{},false
399,Leon,Jacobs,Leon Jacobs,leon jacobs,Football,true,false,{},false
400,Scott,Simonson,Scott Simonson,scott simonson,Football,true,false,{},false
401,Ronnie,Harrison,Ronnie Harrison,ronnie harrison,Football,true,false,{},false
402,Jonathan,Stewart,Jonathan Stewart,jonathan stewart,Football,true,false,{},false
403,Shane,Smith,Shane Smith,shane smith,Football,true,false,{},false
404,Corey,Grant,Corey Grant,corey grant,Football,true,false,{},false
405,Jarrod,Wilson,Jarrod Wilson,jarrod wilson,Football,true,false,{},false
406,Alex,Smith,Alex Smith,alex smith,Football,true,false,{},false
407,Chris,Thompson,Chris Thompson,chris thompson,Football,true,false,{},false
408,Jordan,Reed,Jordan Reed,jordan reed,Football,true,false,{},false
409,Paul,Richardson,Paul Richardson,paul richardson,Football,true,false,{},false
410,Jamison,Crowder,Jamison Crowder,jamison crowder,Football,true,false,{},false
411,Josh,Doctson,Josh Doctson,josh doctson,Football,true,false,{},false
412,Patrick,Peterson,Patrick Peterson,patrick peterson,Football,true,false,{},false
413,Antoine,Bethea,Antoine Bethea,antoine bethea,Football,true,false,{},false
414,Jamar,Taylor,Jamar Taylor,jamar taylor,Football,true,false,{},false
415,Deone,Bucannon,Deone Bucannon,deone bucannon,Football,true,false,{},false
416,Tre,Boston,Tre Boston,tre boston,Football,true,false,{},false
417,Haason,Reddick,Haason Reddick,haason reddick,Football,true,false,{},false
418,Budda,Baker,Budda Baker,budda baker,Football,true,false,{},false
419,Adrian,Peterson,Adrian Peterson,adrian peterson,Football,true,false,{},false
420,Josh,Bynes,Josh Bynes,josh bynes,Football,true,false,{},false
421,Vernon,Davis,Vernon Davis,vernon davis,Football,true,false,{},false
422,Ryan,Kerrigan,Ryan Kerrigan,ryan kerrigan,Football,true,false,{},false
423,Mason,Foster,Mason Foster,mason foster,Football,true,false,{},false
424,Zach,Brown,Zach Brown,zach brown,Football,true,false,{},false
425,Josh,Norman,Josh Norman,josh norman,Football,true,false,{},false
426,D.J.,Swearinger,D.J. Swearinger,d.j. swearinger,Football,true,false,{},false
427,Preston,Smith,Preston Smith,preston smith,Football,true,false,{},false
428,Quinton,Dunbar,Quinton Dunbar,quinton dunbar,Football,true,false,{},false
429,Montae,Nicholson,Montae Nicholson,montae nicholson,Football,true,false,{},false
430,Fabian,Moreau,Fabian Moreau,fabian moreau,Football,true,false,{},false
431,Sam,Bradford,Sam Bradford,sam bradford,Football,true,false,{},false
432,Larry,Fitzgerald,Larry Fitzgerald,larry fitzgerald,Football,true,false,{},false
433,David,Johnson,David Johnson,david johnson,Football,true,false,{},false
434,Chad,Williams,Chad Williams,chad williams,Football,true,false,{},false
435,Ricky,Jones,Ricky Seals-Jones,ricky seals-jones,Football,true,false,{},false
436,Christian,Kirk,Christian Kirk,christian kirk,Football,true,false,{},false
437,Josh,Clemons,Josh Harvey-Clemons,josh harvey-clemons,Football,true,false,{},false
438,Jeremy,Sprinkle,Jeremy Sprinkle,jeremy sprinkle,Football,true,false,{},false
439,Chase,Edmonds,Chase Edmonds,chase edmonds,Football,true,false,{},false
440,Rob,Kelley,Rob Kelley,rob kelley,Football,true,false,{},false
441,Pernell,McPhee,Pernell McPhee,pernell mcphee,Football,true,false,{},false
442,Ryan,Anderson,Ryan Anderson,ryan anderson,Football,true,false,{},false
443,Gabe,Holmes,Gabe Holmes,gabe holmes,Football,true,false,{},false
444,Zach,Vigil,Zach Vigil,zach vigil,Football,true,false,{},false
445,Greg,Stroman,Greg Stroman,greg stroman,Football,true,false,{},false
446,Rudy,Ford,Rudy Ford,rudy ford,Football,true,false,{},false
447,Deonte,Thompson,Deonte Thompson,deonte thompson,Football,true,false,{},false
448,Tavon,Austin,Tavon Austin,tavon austin,Football,true,false,{},false
449,Geoff,Swaim,Geoff Swaim,geoff swaim,Football,true,false,{},false
450,Rod,Smith,Rod Smith,rod smith,Football,true,false,{},false
451,Ezekiel,Elliott,Ezekiel Elliott,ezekiel elliott,Football,true,false,{},false
452,Dak,Prescott,Dak Prescott,dak prescott,Football,true,false,{},false
453,Captain,Munnerlyn,Captain Munnerlyn,captain munnerlyn,Football,true,false,{},false
454,Da'Norris,Searcy,Da'Norris Searcy,da'norris searcy,Football,true,false,{},false
455,Mike,Adams,Mike Adams,mike adams,Football,true,false,{},false
456,Luke,Kuechly,Luke Kuechly,luke kuechly,Football,true,false,{},false
457,Shaq,Thompson,Shaq Thompson,shaq thompson,Football,true,false,{},false
458,James,Bradberry,James Bradberry,james bradberry,Football,true,false,{},false
459,Donte,Jackson,Donte Jackson,donte jackson,Football,true,false,{},false
460,Sean,Lee,Sean Lee,sean lee,Football,true,false,{},false
461,Jeff,Heath,Jeff Heath,jeff heath,Football,true,false,{},false
462,Byron,Jones,Byron Jones,byron jones,Football,true,false,{},false
463,Anthony,Brown,Anthony Brown,anthony brown,Football,true,false,{},false
464,Kavon,Frazier,Kavon Frazier,kavon frazier,Football,true,false,{},false
465,Chidobe,Awuzie,Chidobe Awuzie,chidobe awuzie,Football,true,false,{},false
466,Leighton,Vander,Leighton Vander Esch,leighton vander esch,Football,true,false,{},false
467,Cam,Newton,Cam Newton,cam newton,Football,true,false,{},false
468,Torrey,Smith,Torrey Smith,torrey smith,Football,true,false,{},false
469,Jarius,Wright,Jarius Wright,jarius wright,Football,true,false,{},false
470,Devin,Funchess,Devin Funchess,devin funchess,Football,true,false,{},false
471,Christian,McCaffrey,Christian McCaffrey,christian mccaffrey,Football,true,false,{},false
472,Ian,Thomas,Ian Thomas,ian thomas,Football,true,false,{},false
473,Cole,Beasley,Cole Beasley,cole beasley,Football,true,false,{},false
474,Allen,Hurns,Allen Hurns,allen hurns,Football,true,false,{},false
475,Michael,Gallup,Michael Gallup,michael gallup,Football,true,false,{},false
476,Blake,Jarwin,Blake Jarwin,blake jarwin,Football,true,false,{},false
477,Damien,Wilson,Damien Wilson,damien wilson,Football,true,false,{},false
478,Jaylon,Smith,Jaylon Smith,jaylon smith,Football,true,false,{},false
479,Chris,Manhertz,Chris Manhertz,chris manhertz,Football,true,false,{},false
480,Alex,Armah,Alex Armah,alex armah,Football,true,false,{},false
481,D.J.,Moore,D.J. Moore,d.j. moore,Football,true,false,{},false
482,Joe,Thomas,Joe Thomas,joe thomas,Football,true,false,{},false
483,Terrance,Williams,Terrance Williams,terrance williams,Football,true,false,{},false
484,David,Mayo,David Mayo,david mayo,Football,true,false,{},false
485,Greg,Olsen,Greg Olsen,greg olsen,Football,true,false,{},false
486,Justin,March,Justin March,justin march,Football,true,false,{},false
487,C.J.,Anderson,C.J. Anderson,c.j. anderson,Football,true,false,{},false
488,Colin,Jones,Colin Jones,colin jones,Football,true,false,{},false
489,Dalton,Schultz,Dalton Schultz,dalton schultz,Football,true,false,{},false
490,Jamize,Olawale,Jamize Olawale,jamize olawale,Football,true,false,{},false
491,Prince,Amukamara,Prince Amukamara,prince amukamara,Football,true,false,{},false
492,Danny,Trevathan,Danny Trevathan,danny trevathan,Football,true,false,{},false
493,Kyle,Fuller,Kyle Fuller,kyle fuller,Football,true,false,{},false
494,Adrian,Amos,Adrian Amos,adrian amos,Football,true,false,{},false
495,Bryce,Callahan,Bryce Callahan,bryce callahan,Football,true,false,{},false
496,Nick,Kwiatkoski,Nick Kwiatkoski,nick kwiatkoski,Football,true,false,{},false
497,Eddie,Jackson,Eddie Jackson,eddie jackson,Football,true,false,{},false
498,Lance,Kendricks,Lance Kendricks,lance kendricks,Football,true,false,{},false
499,Randall,Cobb,Randall Cobb,randall cobb,Football,true,false,{},false
500,Davante,Adams,Davante Adams,davante adams,Football,true,false,{},false
501,Ty,Montgomery,Ty Montgomery,ty montgomery,Football,true,false,{},false
502,Geronimo,Allison,Geronimo Allison,geronimo allison,Football,true,false,{},false
503,Jimmy,Graham,Jimmy Graham,jimmy graham,Football,true,false,{},false
504,Marquez,Scantling,Marquez Valdes-Scantling,marquez valdes-scantling,Football,true,false,{},false
505,Leonard,Floyd,Leonard Floyd,leonard floyd,Football,true,false,{},false
506,Jamaal,Williams,Jamaal Williams,jamaal williams,Football,true,false,{},false
507,Dion,Sims,Dion Sims,dion sims,Football,true,false,{},false
508,Allen,Robinson,Allen Robinson,allen robinson,Football,true,false,{},false
509,Trey,Burton,Trey Burton,trey burton,Football,true,false,{},false
510,Taylor,Gabriel,Taylor Gabriel,taylor gabriel,Football,true,false,{},false
511,Jordan,Howard,Jordan Howard,jordan howard,Football,true,false,{},false
512,Mitchell,Trubisky,Mitchell Trubisky,mitchell trubisky,Football,true,false,{},false
513,Clay,Matthews,Clay Matthews,clay matthews,Football,true,false,{},false
514,Tramon,Williams,Tramon Williams,tramon williams,Football,true,false,{},false
515,Ha-Ha,Dix,Ha Ha Clinton-Dix,ha ha clinton-dix,Football,true,false,{},false
516,Jermaine,Whitehead,Jermaine Whitehead,jermaine whitehead,Football,true,false,{},false
517,Blake,Martinez,Blake Martinez,blake martinez,Football,true,false,{},false
518,Kentrell,Brice,Kentrell Brice,kentrell brice,Football,true,false,{},false
519,Reggie,Gilbert,Reggie Gilbert,reggie gilbert,Football,true,false,{},false
520,Kevin,King,Kevin King,kevin king,Football,true,false,{},false
521,Josh,Jackson,Josh Jackson,josh jackson,Football,true,false,{},false
522,Anthony,Miller,Anthony Miller,anthony miller,Football,true,false,{},false
523,Nick,Perry,Nick Perry,nick perry,Football,true,false,{},false
524,Jaire,Alexander,Jaire Alexander,jaire alexander,Football,true,false,{},false
525,Tarik,Cohen,Tarik Cohen,tarik cohen,Football,true,false,{},false
526,DeShone,Kizer,DeShone Kizer,deshone kizer,Football,true,false,{},false
527,Roquan,Smith,Roquan Smith,roquan smith,Football,true,false,{},false
528,Sherrick,McManis,Sherrick McManis,sherrick mcmanis,Football,true,false,{},false
529,Ben,Braunecker,Ben Braunecker,ben braunecker,Football,true,false,{},false
530,Antonio,Morrison,Antonio Morrison,antonio morrison,Football,true,false,{},false
531,Kevin,White,Kevin White,kevin white,Football,true,false,{},false
532,Michael,Burton,Michael Burton,michael burton,Football,true,false,{},false
533,Kyler,Fackrell,Kyler Fackrell,kyler fackrell,Football,true,false,{},false
534,Eddie,Goldman,Eddie Goldman,eddie goldman,Football,true,false,{},false
535,Sam,Acho,Sam Acho,sam acho,Football,true,false,{},false
536,Marcus,Cooper,Marcus Cooper,marcus cooper,Football,true,false,{},false
537,Marcedes,Lewis,Marcedes Lewis,marcedes lewis,Football,true,false,{},false
538,Buster,Skrine,Buster Skrine,buster skrine,Football,true,false,{},false
539,Trumaine,Johnson,Trumaine Johnson,trumaine johnson,Football,true,false,{},false
540,Morris,Claiborne,Morris Claiborne,morris claiborne,Football,true,false,{},false
541,Avery,Williamson,Avery Williamson,avery williamson,Football,true,false,{},false
542,Jordan,Jenkins,Jordan Jenkins,jordan jenkins,Football,true,false,{},false
543,Darron,Lee,Darron Lee,darron lee,Football,true,false,{},false
544,Doug,Middleton,Doug Middleton,doug middleton,Football,true,false,{},false
545,Jamal,Adams,Jamal Adams,jamal adams,Football,true,false,{},false
546,Matthew,Stafford,Matthew Stafford,matthew stafford,Football,true,false,{},false
547,Golden,Tate,Golden Tate,golden tate,Football,true,false,{},false
548,Marvin,Jones,Marvin Jones,marvin jones,Football,true,false,{},false
549,Michael,Roberts,Michael Roberts,michael roberts,Football,true,false,{},false
550,Kenny,Golladay,Kenny Golladay,kenny golladay,Football,true,false,{},false
551,Kerryon,Johnson,Kerryon Johnson,kerryon johnson,Football,true,false,{},false
552,Theo,Riddick,Theo Riddick,theo riddick,Football,true,false,{},false
553,Luke,Willson,Luke Willson,luke willson,Football,true,false,{},false
554,Levine,Toilolo,Levine Toilolo,levine toilolo,Football,true,false,{},false
555,Frankie,Luvu,Frankie Luvu,frankie luvu,Football,true,false,{},false
556,T.J.,Jones,T.J. Jones,t.j. jones,Football,true,false,{},false
557,Darryl,Roberts,Darryl Roberts,darryl roberts,Football,true,false,{},false
558,Hakeem,Valles,Hakeem Valles,hakeem valles,Football,true,false,{},false
559,J.J.,Wilcox,J.J. Wilcox,j.j. wilcox,Football,true,false,{},false
560,Leonard,Williams,Leonard Williams,leonard williams,Football,true,false,{},false
561,Quincy,Enunwa,Quincy Enunwa,quincy enunwa,Football,true,false,{},false
562,Isaiah,Crowell,Isaiah Crowell,isaiah crowell,Football,true,false,{},false
563,Neal,Sterling,Neal Sterling,neal sterling,Football,true,false,{},false
564,Eric,Tomlinson,Eric Tomlinson,eric tomlinson,Football,true,false,{},false
565,Robby,Anderson,Robby Anderson,robby anderson,Football,true,false,{},false
566,Sam,Darnold,Sam Darnold,sam darnold,Football,true,false,{},false
567,Glover,Quin,Glover Quin,glover quin,Football,true,false,{},false
568,Tavon,Wilson,Tavon Wilson,tavon wilson,Football,true,false,{},false
569,Darius,Slay,Darius Slay,darius slay,Football,true,false,{},false
570,Devon,Kennard,Devon Kennard,devon kennard,Football,true,false,{},false
571,Nevin,Lawson,Nevin Lawson,nevin lawson,Football,true,false,{},false
572,Christian,Jones,Christian Jones,christian jones,Football,true,false,{},false
573,Quandre,Diggs,Quandre Diggs,quandre diggs,Football,true,false,{},false
574,Jalen,Maybin,Jalen Reeves-Maybin,jalen reeves-maybin,Football,true,false,{},false
575,Terrelle,Pryor,Terrelle Pryor,terrelle pryor,Football,true,false,{},false
576,Jamal,Agnew,Jamal Agnew,jamal agnew,Football,true,false,{},false
577,Jarrad,Davis,Jarrad Davis,jarrad davis,Football,true,false,{},false
578,Chris,Herndon,Chris Herndon,chris herndon,Football,true,false,{},false
579,Eli,Harold,Eli Harold,eli harold,Football,true,false,{},false
580,LeGarrette,Blount,LeGarrette Blount,legarrette blount,Football,true,false,{},false
581,Bilal,Powell,Bilal Powell,bilal powell,Football,true,false,{},false
582,Parry,Nickerson,Parry Nickerson,parry nickerson,Football,true,false,{},false
583,Nick,Bellore,Nick Bellore,nick bellore,Football,true,false,{},false
584,Neville,Hewitt,Neville Hewitt,neville hewitt,Football,true,false,{},false
585,Matt,Cassel,Matt Cassel,matt cassel,Football,true,false,{},false
586,Marquis,Flowers,Marquis Flowers,marquis flowers,Football,true,false,{},false
587,Bradley,Marquez,Bradley Marquez,bradley marquez,Football,true,false,{},false
588,Andre,Roberts,Andre Roberts,andre roberts,Football,true,false,{},false
589,Charone,Peake,Charone Peake,charone peake,Football,true,false,{},false
590,Jordan,Leggett,Jordan Leggett,jordan leggett,Football,true,false,{},false
591,Trenton,Cannon,Trenton Cannon,trenton cannon,Football,true,false,{},false
592,Teez,Tabor,Teez Tabor,teez tabor,Football,true,false,{},false
593,Aqib,Talib,Aqib Talib,aqib talib,Football,true,false,{},false
594,Nickell,Coleman,Nickell Robey-Coleman,nickell robey-coleman,Football,true,false,{},false
595,Lamarcus,Joyner,Lamarcus Joyner,lamarcus joyner,Football,true,false,{},false
596,Marcus,Peters,Marcus Peters,marcus peters,Football,true,false,{},false
597,Marqui,Christian,Marqui Christian,marqui christian,Football,true,false,{},false
598,Cory,Littleton,Cory Littleton,cory littleton,Football,true,false,{},false
599,John,Johnson,John Johnson,john johnson,Football,true,false,{},false
600,Samson,Ebukam,Samson Ebukam,samson ebukam,Football,true,false,{},false
601,Jordy,Nelson,Jordy Nelson,jordy nelson,Football,true,false,{},false
602,Jared,Cook,Jared Cook,jared cook,Football,true,false,{},false
603,Marshawn,Lynch,Marshawn Lynch,marshawn lynch,Football,true,false,{},false
604,Derek,Carr,Derek Carr,derek carr,Football,true,false,{},false
605,Seth,Roberts,Seth Roberts,seth roberts,Football,true,false,{},false
606,Amari,Cooper,Amari Cooper,amari cooper,Football,true,false,{},false
607,Robert,Woods,Robert Woods,robert woods,Football,true,false,{},false
608,Brandin,Cooks,Brandin Cooks,brandin cooks,Football,true,false,{},false
609,Todd,Gurley,Todd Gurley,todd gurley,Football,true,false,{},false
610,Jared,Goff,Jared Goff,jared goff,Football,true,false,{},false
611,Tyler,Higbee,Tyler Higbee,tyler higbee,Football,true,false,{},false
612,Cooper,Kupp,Cooper Kupp,cooper kupp,Football,true,false,{},false
613,Marcus,Gilchrist,Marcus Gilchrist,marcus gilchrist,Football,true,false,{},false
614,Leon,Hall,Leon Hall,leon hall,Football,true,false,{},false
615,Derrick,Johnson,Derrick Johnson,derrick johnson,Football,true,false,{},false
616,Reggie,Nelson,Reggie Nelson,reggie nelson,Football,true,false,{},false
617,Tahir,Whitehead,Tahir Whitehead,tahir whitehead,Football,true,false,{},false
618,Rashaan,Melvin,Rashaan Melvin,rashaan melvin,Football,true,false,{},false
619,Gareon,Conley,Gareon Conley,gareon conley,Football,true,false,{},false
620,Dominique,Easley,Dominique Easley,dominique easley,Football,true,false,{},false
621,Ramik,Wilson,Ramik Wilson,ramik wilson,Football,true,false,{},false
622,Derek,Carrier,Derek Carrier,derek carrier,Football,true,false,{},false
623,Jalen,Richard,Jalen Richard,jalen richard,Football,true,false,{},false
624,Matt,Longacre,Matt Longacre,matt longacre,Football,true,false,{},false
625,Doug,Martin,Doug Martin,doug martin,Football,true,false,{},false
626,Dominique,Cromartie,Dominique Rodgers-Cromartie,dominique rodgers-cromartie,Football,true,false,{},false
627,Gerald,Everett,Gerald Everett,gerald everett,Football,true,false,{},false
628,Josh,Reynolds,Josh Reynolds,josh reynolds,Football,true,false,{},false
629,Marquel,Lee,Marquel Lee,marquel lee,Football,true,false,{},false
630,Malcolm,Brown,Malcolm Brown,malcolm brown,Football,true,false,{},false
631,Shilique,Calhoun,Shilique Calhoun,shilique calhoun,Football,true,false,{},false
632,Johnny,Mundt,Johnny Mundt,johnny mundt,Football,true,false,{},false
633,Emmanuel,Lamur,Emmanuel Lamur,emmanuel lamur,Football,true,false,{},false
634,Karl,Joseph,Karl Joseph,karl joseph,Football,true,false,{},false
635,Keith,Smith,Keith Smith,keith smith,Football,true,false,{},false
636,Tony,McRae,Tony McRae,tony mcrae,Football,true,false,{},false
637,Sam,Hubbard,Sam Hubbard,sam hubbard,Football,true,false,{},false
638,Jordan,Richards,Jordan Richards,jordan richards,Football,true,false,{},false
639,Ito,Smith,Ito Smith,ito smith,Football,true,false,{},false
640,Marquis,Haynes,Marquis Haynes,marquis haynes,Football,true,false,{},false
641,Rashaan,Gaulden,Rashaan Gaulden,rashaan gaulden,Football,true,false,{},false
642,Blidi,Wilson,Blidi Wreh-Wilson,blidi wreh-wilson,Football,true,false,{},false
643,Corn,Elder,Corn Elder,corn elder,Football,true,false,{},false
644,Keith,Tandy,Keith Tandy,keith tandy,Football,true,false,{},false
645,Virgil,Green,Virgil Green,virgil green,Football,true,false,{},false
646,Philip,Rivers,Philip Rivers,philip rivers,Football,true,false,{},false
647,Melvin,Gordon,Melvin Gordon,melvin gordon,Football,true,false,{},false
648,Derek,Watt,Derek Watt,derek watt,Football,true,false,{},false
649,Mike,Williams,Mike Williams,mike williams,Football,true,false,{},false
650,Sean,Culkin,Sean Culkin,sean culkin,Football,true,false,{},false
651,Vontae,Davis,Vontae Davis,vontae davis,Football,true,false,{},false
652,Antonio,Gates,Antonio Gates,antonio gates,Football,true,false,{},false
653,Keenan,Allen,Keenan Allen,keenan allen,Football,true,false,{},false
654,Tyrell,Williams,Tyrell Williams,tyrell williams,Football,true,false,{},false
655,Casey,Hayward,Casey Hayward,casey hayward,Football,true,false,{},false
656,Jahleel,Addae,Jahleel Addae,jahleel addae,Football,true,false,{},false
657,Denzel,Perryman,Denzel Perryman,denzel perryman,Football,true,false,{},false
658,Trevor,Williams,Trevor Williams,trevor williams,Football,true,false,{},false
659,Desmond,King,Desmond King,desmond king,Football,true,false,{},false
660,Derwin,James,Derwin James,derwin james,Football,true,false,{},false
661,Kyzir,White,Kyzir White,kyzir white,Football,true,false,{},false
662,Austin,Ekeler,Austin Ekeler,austin ekeler,Football,true,false,{},false
663,Adrian,Phillips,Adrian Phillips,adrian phillips,Football,true,false,{},false
664,Jatavis,Brown,Jatavis Brown,jatavis brown,Football,true,false,{},false
665,Uchenna,Nwosu,Uchenna Nwosu,uchenna nwosu,Football,true,false,{},false
666,Rayshawn,Jenkins,Rayshawn Jenkins,rayshawn jenkins,Football,true,false,{},false
667,Kyle,Emanuel,Kyle Emanuel,kyle emanuel,Football,true,false,{},false
668,Patrick,DiMarco,Patrick DiMarco,patrick dimarco,Football,true,false,{},false
669,Ramon,Humber,Ramon Humber,ramon humber,Football,true,false,{},false
670,Lafayette,Pitts,Lafayette Pitts,lafayette pitts,Football,true,false,{},false
671,Geremy,Davis,Geremy Davis,geremy davis,Football,true,false,{},false
672,J.J.,Jones,J.J. Jones,j.j. jones,Football,true,false,{},false
673,Detrez,Newsome,Detrez Newsome,detrez newsome,Football,true,false,{},false
674,Siran,Neal,Siran Neal,siran neal,Football,true,false,{},false
675,Kyle,Rudolph,Kyle Rudolph,kyle rudolph,Football,true,false,{},false
676,Kirk,Cousins,Kirk Cousins,kirk cousins,Football,true,false,{},false
677,Latavius,Murray,Latavius Murray,latavius murray,Football,true,false,{},false
678,Adam,Thielen,Adam Thielen,adam thielen,Football,true,false,{},false
679,David,Morgan,David Morgan,david morgan,Football,true,false,{},false
680,Tyler,Conklin,Tyler Conklin,tyler conklin,Football,true,false,{},false
681,Stefon,Diggs,Stefon Diggs,stefon diggs,Football,true,false,{},false
682,Laquon,Treadwell,Laquon Treadwell,laquon treadwell,Football,true,false,{},false
683,Korey,Toomer,Korey Toomer,korey toomer,Football,true,false,{},false
684,Andrew,Sendejo,Andrew Sendejo,andrew sendejo,Football,true,false,{},false
685,Harrison,Smith,Harrison Smith,harrison smith,Football,true,false,{},false
686,Xavier,Rhodes,Xavier Rhodes,xavier rhodes,Football,true,false,{},false
687,Anthony,Barr,Anthony Barr,anthony barr,Football,true,false,{},false
688,Eric,Kendricks,Eric Kendricks,eric kendricks,Football,true,false,{},false
689,Trae,Waynes,Trae Waynes,trae waynes,Football,true,false,{},false
690,Mackensie,Alexander,Mackensie Alexander,mackensie alexander,Football,true,false,{},false
691,Dalvin,Cook,Dalvin Cook,dalvin cook,Football,true,false,{},false
692,C.J.,Ham,C.J. Ham,c.j. ham,Football,true,false,{},false
693,Davon,House,Davon House,davon house,Football,true,false,{},false
694,Ben,Gedeon,Ben Gedeon,ben gedeon,Football,true,false,{},false
695,Jayron,Kearse,Jayron Kearse,jayron kearse,Football,true,false,{},false
696,Stacy,Coley,Stacy Coley,stacy coley,Football,true,false,{},false
697,Mike,Hughes,Mike Hughes,mike hughes,Football,true,false,{},false
698,Brandon,Zylstra,Brandon Zylstra,brandon zylstra,Football,true,false,{},false
699,James,Burgess,James Burgess,james burgess,Football,true,false,{},false
700,Orson,Charles,Orson Charles,orson charles,Football,true,false,{},false
701,P.J.,Williams,P.J. Williams,p.j. williams,Football,true,false,{},false
702,Jermaine,Kearse,Jermaine Kearse,jermaine kearse,Football,true,false,{},false
703,Travis,Kelce,Travis Kelce,travis kelce,Football,true,false,{},false
704,Sammy,Watkins,Sammy Watkins,sammy watkins,Football,true,false,{},false
705,Chris,Conley,Chris Conley,chris conley,Football,true,false,{},false
706,Tyreek,Hill,Tyreek Hill,tyreek hill,Football,true,false,{},false
707,Kareem,Hunt,Kareem Hunt,kareem hunt,Football,true,false,{},false
708,Coty,Sensabaugh,Coty Sensabaugh,coty sensabaugh,Football,true,false,{},false
709,Orlando,Scandrick,Orlando Scandrick,orlando scandrick,Football,true,false,{},false
710,Justin,Houston,Justin Houston,justin houston,Football,true,false,{},false
711,Ron,Parker,Ron Parker,ron parker,Football,true,false,{},false
712,Anthony,Hitchens,Anthony Hitchens,anthony hitchens,Football,true,false,{},false
713,Steven,Nelson,Steven Nelson,steven nelson,Football,true,false,{},false
714,Reggie,Ragland,Reggie Ragland,reggie ragland,Football,true,false,{},false
715,Eric,Murray,Eric Murray,eric murray,Football,true,false,{},false
716,Kendall,Fuller,Kendall Fuller,kendall fuller,Football,true,false,{},false
717,Breeland,Speaks,Breeland Speaks,breeland speaks,Football,true,false,{},false
718,Armani,Watts,Armani Watts,armani watts,Football,true,false,{},false
719,Vance,McDonald,Vance McDonald,vance mcdonald,Football,true,false,{},false
720,Terrance,Smith,Terrance Smith,terrance smith,Football,true,false,{},false
721,Anthony,Sherman,Anthony Sherman,anthony sherman,Football,true,false,{},false
722,Demetrius,Harris,Demetrius Harris,demetrius harris,Football,true,false,{},false
723,Tremon,Smith,Tremon Smith,tremon smith,Football,true,false,{},false
724,Tanoh,Kpassagnon,Tanoh Kpassagnon,tanoh kpassagnon,Football,true,false,{},false
725,Darrius,Bey,Darrius Heyward-Bey,darrius heyward-bey,Football,true,false,{},false
726,Spencer,Ware,Spencer Ware,spencer ware,Football,true,false,{},false
727,Damien,Williams,Damien Williams,damien williams,Football,true,false,{},false
728,Demarcus,Robinson,Demarcus Robinson,demarcus robinson,Football,true,false,{},false
729,De'Anthony,Thomas,De'Anthony Thomas,de'anthony thomas,Football,true,false,{},false
730,Stevan,Ridley,Stevan Ridley,stevan ridley,Football,true,false,{},false
731,Dorian,O'Daniel,Dorian O'Daniel,dorian o'daniel,Football,true,false,{},false
